statefips,countyfips,target
-0.7014940433168526,0.45638027642838047,2.42
-0.7014940433168526,0.4753391214238404,2.58
-0.7014940433168526,0.4940481251664976,2.34
-0.7014940433168526,0.5125147322451269,2.57
-0.7014940433168526,0.5307460457883441,2.48
-0.7014940433168526,0.5487488484349535,2.41
-0.7014940433168526,0.5665296217008319,2.43
-0.7014940433168526,0.5840945638883439,2.6
-0.7014940433168526,0.6014496066689001,2.63
-0.7014940433168526,0.6186004304557555,2.41
-0.7014940433168526,0.6355524786722138,2.19
-0.7014940433168526,0.6523109710098142,2.37
-0.7014940433168526,0.6688809157617327,2.22
-0.7014940433168526,0.6852671213083008,2.59
-0.7014940433168526,0.7014742068241603,2.28
-0.7014940433168526,0.7175066122699557,2.28
-0.7014940433168526,0.7333686077256167,2.34
-0.7014940433168526,0.7490643021169818,2.23
-0.7014940433168526,0.7645976513828384,2.45
-0.7014940433168526,0.7799724661251993,2.18
-0.7014940433168526,0.795192418781857,2.5
-0.7014940433168526,0.810261050356838,2.48
-0.7014940433168526,0.8251817767412929,2.31
-0.7014940433168526,0.8399578946546022,2.4
-0.7014940433168526,0.854592587232954,2.25
-0.7014940433168526,0.8690889292903738,2.46
-0.7014940433168526,0.8834498922751791,2.32
-0.7014940433168526,0.8976783489428971,2.73
-0.7014940433168526,0.9117770777650576,2.35
-0.7014940433168526,0.9257487670917043,2.51
-0.7014940433168526,0.9395960190840656,2.23
-0.7014940433168526,0.9533213534325731,2.3
-0.7014940433168526,0.9669272108742331,2.49
-0.7014940433168526,0.9804159565223062,2.38
-0.7014940433168526,0.9937898830202718,2.54
-0.7014940433168526,1.007051213531184,2.43
-0.7014940433168526,1.0202021045726761,2.41
-0.7014940433168526,1.033244648707185,2.27
-0.7014940433168526,1.0461808770962104,2.2
-0.7014940433168526,1.059012761926854,2.24
-0.7014940433168526,1.0717422187182857,2.58
-0.7014940433168526,1.084371108515233,2.35
-0.7014940433168526,1.096901239975142,2.31
-0.9068532970283876,-2.4041020414735232,2.61
-0.9068532970283876,-2.082276702982297,2.39
-0.9068532970283876,-1.86874298697019,2.67
-0.9068532970283876,-1.704660426620146,2.51
-0.9068532970283876,-1.5696752228679625,2.45
-0.9068532970283876,-1.454108971920245,3.07
-0.9068532970283876,-1.352535328459298,2.35
-0.9068532970283876,-1.2615814172353588,2.29
-0.9068532970283876,-1.1789959480865158,2.36
-0.9068532970283876,-1.1031954733446314,2.9
-0.9068532970283876,-1.0330205937810208,2.55
-0.9068532970283876,-0.9675949095089756,2.59
-0.9068532970283876,-0.9062385567533586,2.42
-0.9068532970283876,-0.8484126810366042,2.98
-0.9068532970283876,-0.7936823851984369,2.57
-0.9068532970283876,-0.7416911983902218,2.96
-0.9068532970283876,-0.6921429962693284,3.22
-0.9068532970283876,-0.6447888926618692,2.05
-0.9068532970283876,-0.5994175387152672,2.33
-0.9068532970283876,-0.5558478131536311,2.6
-0.9068532970283876,-0.5139232255614766,3.03
-0.9068532970283876,-0.4735075697184635,2.75
-0.9068532970283876,-0.4344815042830214,2.63
-0.9068532970283876,-0.3967398316991988,2.84
-0.9068532970283876,-0.36018930990811704,2.38
-0.9068532970283876,-0.3247468756213473,3.3
-0.9068532970283876,-0.290338189061288,2.95
-0.9068532970283876,-0.2568964323718745,2.54
-0.9068532970283876,-0.2243613100898303,2.33
-0.9068532970283876,-0.19267821196853815,2.03
-0.9068532970283876,-0.1617975073017256,2.31
-0.9068532970283876,-0.13167394655485581,3.21
-0.9068532970283876,-0.10226615117333404,3.6
-0.9068532970283876,-0.07353617631883969,2.83
-0.9068532970283876,-0.045449134289415924,2.4
-0.9068532970283876,-0.017972868723021947,2.66
-0.9068532970283876,0.008922328472556626,2.85
-0.9068532970283876,0.035263964060709425,2.77
-0.9068532970283876,0.061077559721026665,2.99
-0.9068532970283876,0.08638684209709599,2.16
-0.9068532970283876,0.11121391039132836,2.85
-0.9068532970283876,0.13557938463830435,2.71
-0.9068532970283876,0.15950253728775815,2.99
-0.9068532970283876,0.1830014103175806,2.59
-0.8374530599105356,-2.4041020414735232,2.44
-0.8374530599105356,-2.082276702982297,2.65
-0.8374530599105356,-1.86874298697019,2.57
-0.8374530599105356,-1.704660426620146,2.95
-0.8374530599105356,-1.5696752228679625,2.43
-0.8374530599105356,-1.454108971920245,2.4
-0.8374530599105356,-1.352535328459298,2.37
-0.8374530599105356,-1.2615814172353588,2.22
-0.8374530599105356,-1.1789959480865158,2.51
-0.8374530599105356,-1.1031954733446314,2.38
-0.8374530599105356,-1.0330205937810208,2.31
-0.8374530599105356,-0.9675949095089756,2.4
-0.8374530599105356,-0.9062385567533586,2.39
-0.8374530599105356,-0.8484126810366042,2.59
-0.8374530599105356,-0.7936823851984369,2.31
-0.8374530599105356,-0.7416911983902218,2.65
-0.8374530599105356,-0.6921429962693284,2.37
-0.8374530599105356,-0.6447888926618692,2.51
-0.8374530599105356,-0.5994175387152672,2.65
-0.8374530599105356,-0.5558478131536311,2.36
-0.8374530599105356,-0.5139232255614766,2.58
-0.8374530599105356,-0.4735075697184635,2.72
-0.8374530599105356,-0.4344815042830214,2.29
-0.8374530599105356,-0.3967398316991988,2.37
-0.8374530599105356,-0.36018930990811704,2.54
-0.8374530599105356,-0.3247468756213473,2.63
-0.8374530599105356,-0.290338189061288,2.39
-0.8374530599105356,-0.2568964323718745,2.41
-0.8374530599105356,-0.2243613100898303,2.37
-0.8374530599105356,-0.19267821196853815,2.23
-0.8374530599105356,-0.1617975073017256,2.43
-0.8374530599105356,-0.13167394655485581,2.7
-0.8374530599105356,-0.10226615117333404,2.36
-0.8374530599105356,-0.07353617631883969,2.35
-0.8374530599105356,-0.045449134289415924,2.49
-0.8374530599105356,-0.017972868723021947,2.26
-0.8374530599105356,0.008922328472556626,2.44
-0.8374530599105356,0.035263964060709425,2.42
-0.8374530599105356,0.061077559721026665,2.36
-0.8374530599105356,0.08638684209709599,2.53
-0.8374530599105356,0.11121391039132836,2.39
-0.8374530599105356,0.13557938463830435,2.45
-0.8374530599105356,0.15950253728775815,2.33
-0.8374530599105356,0.1830014103175806,2.48
-0.8374530599105356,0.20609291975843996,3.01
-0.8374530599105356,0.2287929492308504,2.61
-0.8374530599105356,0.2511164338617944,3.11
-0.8374530599105356,0.2730774357526321,2.25
-0.8374530599105356,0.29468921200603754,2.83
-0.8374530599105356,0.3159642761815078,2.48
-0.8374530599105356,0.3369144539321443,2.22
-0.8374530599105356,0.3575509334761915,2.37
-0.8374530599105356,0.3778843114723592,2.32
-0.8374530599105356,0.3979246347957856,2.17
-0.8374530599105356,0.41768143864960566,2.29
-0.8374530599105356,0.437163781393963,2.79
-0.8374530599105356,0.45638027642838047,2.53
-0.8374530599105356,0.4753391214238404,2.35
-0.8374530599105356,0.4940481251664976,2.42
-0.8374530599105356,0.5125147322451269,2.45
-0.8374530599105356,0.5307460457883441,2.4
-0.8374530599105356,0.5487488484349535,2.38
-0.8374530599105356,0.5665296217008319,2.27
-0.8374530599105356,0.5840945638883439,2.45
-0.8374530599105356,0.6014496066689001,2.42
-0.8374530599105356,0.6186004304557555,2.4
-0.8374530599105356,0.6355524786722138,2.62
-0.8374530599105356,0.6523109710098142,2.17
-0.8374530599105356,0.6688809157617327,2.29
-0.8374530599105356,0.6852671213083008,2.51
-0.8374530599105356,0.7014742068241603,2.5
-0.8374530599105356,0.7175066122699557,2.39
-0.8374530599105356,0.7333686077256167,2.46
-0.8374530599105356,0.7490643021169818,2.47
-0.8374530599105356,0.7645976513828384,2.34
-0.8374530599105356,0.7799724661251993,2.52
-0.8374530599105356,0.795192418781857,2.5
-0.8374530599105356,0.810261050356838,2.37
-0.8374530599105356,0.8251817767412929,2.49
-0.8374530599105356,0.8399578946546022,2.43
-0.8374530599105356,0.854592587232954,2.36
-0.8374530599105356,0.8690889292903738,2.57
-0.8374530599105356,0.8834498922751791,2.43
-0.8374530599105356,0.8976783489428971,2.35
-0.8374530599105356,0.9117770777650576,2.2
-0.8374530599105356,0.9257487670917043,2.42
-0.8374530599105356,0.9395960190840656,2.42
-0.8374530599105356,0.9533213534325731,2.41
-0.8374530599105356,0.9669272108742331,2.37
-0.8374530599105356,0.9804159565223062,2.45
-0.8374530599105356,0.9937898830202718,2.53
-0.8374530599105356,1.007051213531184,2.47
-0.8374530599105356,1.0202021045726761,2.37
-0.8374530599105356,1.033244648707185,2.42
-0.8374530599105356,1.0461808770962104,2.46
-0.8374530599105356,1.059012761926854,2.34
-0.8374530599105356,1.0717422187182857,2.28
-0.8374530599105356,1.084371108515233,2.4
-0.8374530599105356,1.096901239975142,3.02
-0.8374530599105356,1.1093343713551664,2.43
-0.8374530599105356,1.1216722124047451,2.51
-0.8374530599105356,1.1339164261691512,2.65
-0.7690211363413774,-2.4041020414735232,2.8
-0.7690211363413774,-2.082276702982297,2.55
-0.7690211363413774,-1.86874298697019,2.57
-0.7690211363413774,-1.704660426620146,2.52
-0.7690211363413774,-1.5696752228679625,2.35
-0.7690211363413774,-1.454108971920245,2.61
-0.7690211363413774,-1.352535328459298,2.44
-0.7690211363413774,-1.2615814172353588,2.55
-0.7690211363413774,-1.1789959480865158,2.57
-0.7690211363413774,-1.1031954733446314,2.59
-0.7690211363413774,-1.0330205937810208,2.54
-0.7690211363413774,-0.9675949095089756,2.76
-0.7690211363413774,-0.9062385567533586,2.56
-0.7690211363413774,-0.8484126810366042,2.78
-0.7690211363413774,-0.7936823851984369,2.63
-0.7690211363413774,-0.7416911983902218,2.57
-0.7690211363413774,-0.6921429962693284,2.58
-0.7690211363413774,-0.6447888926618692,2.4
-0.7690211363413774,-0.5994175387152672,2.55
-0.7690211363413774,-0.5558478131536311,2.8
-0.7690211363413774,-0.5139232255614766,2.5
-0.7690211363413774,-0.4735075697184635,2.57
-0.7690211363413774,-0.4344815042830214,2.4
-0.7690211363413774,-0.3967398316991988,2.57
-0.7690211363413774,-0.36018930990811704,2.55
-0.7690211363413774,-0.3247468756213473,2.51
-0.7690211363413774,-0.290338189061288,2.39
-0.7690211363413774,-0.2568964323718745,2.54
-0.7690211363413774,-0.2243613100898303,2.73
-0.7690211363413774,-0.19267821196853815,2.68
-0.7690211363413774,-0.1617975073017256,2.67
-0.7690211363413774,-0.13167394655485581,2.76
-0.7690211363413774,-0.10226615117333404,2.54
-0.7690211363413774,-0.07353617631883969,2.37
-0.7690211363413774,-0.045449134289415924,2.44
-0.7690211363413774,-0.017972868723021947,2.57
-0.7690211363413774,0.008922328472556626,2.71
-0.7690211363413774,0.035263964060709425,2.58
-0.7690211363413774,0.061077559721026665,2.37
-0.7690211363413774,0.08638684209709599,2.62
-0.7690211363413774,0.11121391039132836,2.69
-0.7690211363413774,0.13557938463830435,2.4
-0.7690211363413774,0.15950253728775815,2.58
-0.7690211363413774,0.1830014103175806,3.22
-0.7690211363413774,0.20609291975843996,2.65
-0.7690211363413774,0.2287929492308504,2.38
-0.7690211363413774,0.2511164338617944,2.44
-0.7690211363413774,0.2730774357526321,2.41
-0.7690211363413774,0.29468921200603754,2.5
-0.7690211363413774,0.3159642761815078,2.67
-0.7690211363413774,0.3369144539321443,2.42
-0.7690211363413774,0.3575509334761915,2.6
-0.7690211363413774,0.3778843114723592,2.36
-0.7690211363413774,0.3979246347957856,2.52
-0.7690211363413774,0.41768143864960566,2.68
-0.7690211363413774,0.437163781393963,2.56
-0.7690211363413774,0.45638027642838047,2.58
-0.7690211363413774,0.4753391214238404,2.5
-0.7690211363413774,0.4940481251664976,2.54
-0.7690211363413774,0.5125147322451269,2.46
-0.7690211363413774,0.5307460457883441,2.58
-0.7690211363413774,0.5487488484349535,2.42
-0.7690211363413774,0.5665296217008319,2.49
-0.7690211363413774,0.5840945638883439,2.62
-0.7690211363413774,0.6014496066689001,2.51
-0.7690211363413774,0.6186004304557555,2.48
-0.7690211363413774,0.6355524786722138,2.52
-0.7690211363413774,0.6523109710098142,2.39
-0.7690211363413774,0.6688809157617327,2.58
-0.7690211363413774,0.6852671213083008,2.42
-0.7690211363413774,0.7014742068241603,2.5
-0.7690211363413774,0.7175066122699557,2.61
-0.7690211363413774,0.7333686077256167,2.54
-0.7690211363413774,0.7490643021169818,2.58
-0.7690211363413774,0.7645976513828384,2.62
-0.7690211363413774,0.7799724661251993,2.44
-0.7690211363413774,0.795192418781857,2.47
-0.7690211363413774,0.810261050356838,2.55
-0.7690211363413774,0.8251817767412929,2.46
-0.7690211363413774,0.8399578946546022,2.4
-0.7690211363413774,0.854592587232954,2.44
-0.7690211363413774,0.8690889292903738,2.35
-0.7690211363413774,0.8834498922751791,2.39
-0.7690211363413774,0.8976783489428971,2.45
-0.7690211363413774,0.9117770777650576,2.36
-0.7690211363413774,0.9257487670917043,2.5
-0.7690211363413774,0.9395960190840656,2.63
-0.7690211363413774,0.9533213534325731,2.62
-0.7690211363413774,0.9669272108742331,2.4
-0.7690211363413774,0.9804159565223062,2.52
-0.7690211363413774,0.9937898830202718,2.53
-0.7690211363413774,1.007051213531184,2.5
-0.6348154123935108,-2.4041020414735232,2.39
-0.6348154123935108,-2.082276702982297,2.37
-0.6348154123935108,-1.86874298697019,2.53
-0.6348154123935108,-1.704660426620146,2.38
-0.6348154123935108,-1.5696752228679625,2.38
-0.6348154123935108,-1.454108971920245,2.54
-0.6348154123935108,-1.352535328459298,2.38
-0.6348154123935108,-1.2615814172353588,2.63
-0.6348154123935108,-1.1789959480865158,2.34
-0.6348154123935108,-1.1031954733446314,2.21
-0.6348154123935108,-1.0330205937810208,2.59
-0.6348154123935108,-0.9675949095089756,2.09
-0.6348154123935108,-0.9062385567533586,2.25
-0.6348154123935108,-0.8484126810366042,2.45
-0.6348154123935108,-0.7936823851984369,2.24
-0.6348154123935108,-0.7416911983902218,2.33
-0.6348154123935108,-0.6921429962693284,2.48
-0.6348154123935108,-0.6447888926618692,2.48
-0.6348154123935108,-0.5994175387152672,2.49
-0.6348154123935108,-0.5558478131536311,1.91
-0.6348154123935108,-0.5139232255614766,2.45
-0.6348154123935108,-0.4735075697184635,2.32
-0.6348154123935108,-0.4344815042830214,2.43
-0.6348154123935108,-0.3967398316991988,2.27
-0.6348154123935108,-0.36018930990811704,2.1
-0.6348154123935108,-0.3247468756213473,2.35
-0.6348154123935108,-0.290338189061288,2.08
-0.6348154123935108,-0.2568964323718745,2.9
-0.6348154123935108,-0.2243613100898303,3.04
-0.6348154123935108,-0.19267821196853815,2.56
-0.6348154123935108,-0.1617975073017256,2.83
-0.6348154123935108,-0.13167394655485581,2.25
-0.6348154123935108,-0.10226615117333404,2.12
-0.6348154123935108,-0.07353617631883969,2.86
-0.6348154123935108,-0.045449134289415924,2.78
-0.6348154123935108,-0.017972868723021947,2.46
-0.6348154123935108,0.008922328472556626,2.23
-0.6348154123935108,0.035263964060709425,2.59
-0.6348154123935108,0.061077559721026665,2.34
-0.6348154123935108,0.08638684209709599,2.47
-0.6348154123935108,0.11121391039132836,2.93
-0.6348154123935108,0.13557938463830435,2.36
-0.6348154123935108,0.15950253728775815,2.51
-0.6348154123935108,0.1830014103175806,2.47
-0.6348154123935108,0.20609291975843996,2.1
-0.6348154123935108,0.2287929492308504,2.56
-0.6348154123935108,0.2511164338617944,2.81
-0.6348154123935108,0.2730774357526321,2.54
-0.6348154123935108,0.29468921200603754,2.21
-0.6348154123935108,0.3159642761815078,2.44
-0.6348154123935108,0.3369144539321443,2.07
-0.6348154123935108,0.3575509334761915,2.7
-0.6348154123935108,0.3778843114723592,2.31
-0.6348154123935108,0.3979246347957856,2.26
-0.6348154123935108,0.41768143864960566,2.21
-0.6348154123935108,0.437163781393963,2.43
-0.6348154123935108,0.45638027642838047,2.37
-0.6348154123935108,0.4753391214238404,2.4
-0.6348154123935108,0.4940481251664976,2.27
-0.6348154123935108,0.5125147322451269,2.51
-0.6348154123935108,0.5307460457883441,2.55
-0.6348154123935108,0.5487488484349535,2.25
-0.6348154123935108,0.5665296217008319,2.47
-0.6348154123935108,0.5840945638883439,2.36
-0.6348154123935108,0.6014496066689001,2.53
-0.6348154123935108,0.6186004304557555,2.32
-0.6348154123935108,0.6355524786722138,2.47
-0.6348154123935108,0.6523109710098142,2.18
-0.6348154123935108,0.6688809157617327,2.24
-0.6348154123935108,0.6852671213083008,2.44
-0.6348154123935108,0.7014742068241603,2.08
-0.6348154123935108,0.7175066122699557,2.39
-0.6348154123935108,0.7333686077256167,2.32
-0.6348154123935108,0.7490643021169818,2.29
-0.6348154123935108,0.7645976513828384,2.72
-0.6348154123935108,0.7799724661251993,2.39
-0.6348154123935108,0.795192418781857,2.07
-0.6348154123935108,0.810261050356838,2.44
-0.6348154123935108,0.8251817767412929,2.07
-0.6348154123935108,0.8399578946546022,2.42
-0.6348154123935108,0.854592587232954,2.49
-0.6348154123935108,0.8690889292903738,2.28
-0.6348154123935108,0.8834498922751791,2.1
-0.6348154123935108,0.8976783489428971,2.12
-0.6348154123935108,0.9117770777650576,2.42
-0.6348154123935108,0.9257487670917043,2.21
-0.6348154123935108,0.9395960190840656,2.59
-0.6348154123935108,0.9533213534325731,3.05
-0.6348154123935108,0.9669272108742331,2.44
-0.6348154123935108,0.9804159565223062,2.21
-0.6348154123935108,0.9937898830202718,2.14
-0.6348154123935108,1.007051213531184,2.21
-0.6348154123935108,1.0202021045726761,2.35
-0.6348154123935108,1.033244648707185,2.58
-0.6348154123935108,1.0461808770962104,2.84
-0.6348154123935108,1.059012761926854,2.55
-0.6348154123935108,1.0717422187182857,2.39
-0.6348154123935108,1.084371108515233,2.21
-0.6348154123935108,1.096901239975142,2.59
-0.6348154123935108,1.1093343713551664,2.52
-0.6348154123935108,1.1216722124047451,2.27
-0.6348154123935108,1.1339164261691512,2.79
-0.6348154123935108,1.146068630709014,2.37
-0.6348154123935108,1.1581304007405135,2.08
-0.6348154123935108,1.1701032692006368,2.71
-0.5689348926239208,-2.4041020414735232,2.5
-0.5689348926239208,-2.082276702982297,2.59
-0.5689348926239208,-1.86874298697019,2.56
-0.5689348926239208,-1.704660426620146,2.48
-0.5689348926239208,-1.5696752228679625,2.48
-0.5689348926239208,-1.454108971920245,2.76
-0.5689348926239208,-1.352535328459298,2.44
-0.5689348926239208,-1.2615814172353588,2.77
-0.5689348926239208,-1.1789959480865158,2.51
-0.5689348926239208,-1.1031954733446314,2.41
-0.5689348926239208,-1.0330205937810208,2.42
-0.5689348926239208,-0.9675949095089756,2.54
-0.5689348926239208,-0.9062385567533586,2.41
-0.5689348926239208,-0.8484126810366042,2.71
-0.5689348926239208,-0.7936823851984369,2.71
-0.5689348926239208,-0.7416911983902218,2.44
-0.5689348926239208,-0.6921429962693284,2.39
-0.5689348926239208,-0.6447888926618692,2.35
-0.5689348926239208,-0.5994175387152672,2.49
-0.5689348926239208,-0.5558478131536311,2.39
-0.5689348926239208,-0.5139232255614766,2.63
-0.5689348926239208,-0.4735075697184635,2.54
-0.5689348926239208,-0.4344815042830214,2.44
-0.5689348926239208,-0.3967398316991988,2.67
-0.5689348926239208,-0.36018930990811704,2.49
-0.5689348926239208,-0.3247468756213473,2.53
-0.5689348926239208,-0.290338189061288,2.6
-0.5689348926239208,-0.2568964323718745,2.4
-0.5689348926239208,-0.2243613100898303,2.45
-0.5689348926239208,-0.19267821196853815,2.48
-0.5689348926239208,-0.1617975073017256,2.51
-0.5689348926239208,-0.13167394655485581,2.44
-0.5689348926239208,-0.10226615117333404,2.49
-0.5689348926239208,-0.07353617631883969,2.35
-0.5689348926239208,-0.045449134289415924,2.57
-0.5689348926239208,-0.017972868723021947,2.45
-0.5689348926239208,0.008922328472556626,2.28
-0.5689348926239208,0.035263964060709425,2.33
-0.5689348926239208,0.061077559721026665,2.73
-0.5689348926239208,0.08638684209709599,2.55
-0.5689348926239208,0.11121391039132836,2.91
-0.5689348926239208,0.13557938463830435,2.56
-0.5689348926239208,0.15950253728775815,2.6
-0.5689348926239208,0.1830014103175806,2.46
-0.5689348926239208,0.20609291975843996,2.54
-0.5689348926239208,0.2287929492308504,2.62
-0.5689348926239208,0.2511164338617944,2.58
-0.5689348926239208,0.2730774357526321,2.43
-0.5689348926239208,0.29468921200603754,2.57
-0.5689348926239208,0.3159642761815078,2.49
-0.5689348926239208,0.3369144539321443,2.41
-0.5689348926239208,0.3575509334761915,2.57
-0.5689348926239208,0.3778843114723592,2.29
-0.5689348926239208,0.3979246347957856,2.45
-0.5689348926239208,0.41768143864960566,2.39
-0.5689348926239208,0.437163781393963,2.41
-0.5689348926239208,0.45638027642838047,2.65
-0.5689348926239208,0.4753391214238404,2.53
-0.5689348926239208,0.4940481251664976,2.58
-0.5689348926239208,0.5125147322451269,2.57
-0.5689348926239208,0.5307460457883441,2.5
-0.5689348926239208,0.5487488484349535,2.6
-0.5689348926239208,0.5665296217008319,2.54
-0.5689348926239208,0.5840945638883439,2.6
-0.5689348926239208,0.6014496066689001,2.2
-0.5689348926239208,0.6186004304557555,2.59
-0.5689348926239208,0.6355524786722138,2.44
-0.5689348926239208,0.6523109710098142,2.54
-0.5689348926239208,0.6688809157617327,2.48
-0.5689348926239208,0.6852671213083008,2.44
-0.5689348926239208,0.7014742068241603,2.44
-0.5689348926239208,0.7175066122699557,2.19
-0.5689348926239208,0.7333686077256167,2.33
-0.5689348926239208,0.7490643021169818,2.56
-0.5689348926239208,0.7645976513828384,2.5
-0.5689348926239208,0.7799724661251993,2.49
-0.5689348926239208,0.795192418781857,2.57
-0.5689348926239208,0.810261050356838,2.51
-0.5689348926239208,0.8251817767412929,2.43
-0.5689348926239208,0.8399578946546022,2.57
-0.5689348926239208,0.854592587232954,2.52
-0.5689348926239208,0.8690889292903738,2.73
-0.5689348926239208,0.8834498922751791,2.56
-0.5689348926239208,0.8976783489428971,2.4
-0.5689348926239208,0.9117770777650576,2.51
-0.5689348926239208,0.9257487670917043,2.39
-0.5689348926239208,0.9395960190840656,2.61
-0.5689348926239208,0.9533213534325731,2.45
-0.5689348926239208,0.9669272108742331,2.6
-0.5689348926239208,0.9804159565223062,2.62
-0.5689348926239208,0.9937898830202718,2.47
-0.5689348926239208,1.007051213531184,2.7
-0.5689348926239208,1.0202021045726761,2.98
-0.5689348926239208,1.033244648707185,2.59
-0.5689348926239208,1.0461808770962104,2.56
-0.5689348926239208,1.059012761926854,2.67
-0.5689348926239208,1.0717422187182857,2.47
-0.5689348926239208,1.084371108515233,2.38
-0.5689348926239208,1.096901239975142,2.56
-0.5689348926239208,1.1093343713551664,2.45
-0.5689348926239208,1.1216722124047451,2.31
-0.5689348926239208,1.1339164261691512,2.51
-0.5689348926239208,1.146068630709014,2.44
-0.5689348926239208,1.1581304007405135,2.48
-0.5689348926239208,1.1701032692006368,2.65
-0.5689348926239208,1.181988728741578,2.67
-0.5689348926239208,1.1937882331581546,2.56
-0.5689348926239208,1.2055031987518119,2.72
-0.5689348926239208,1.2171350056346102,2.46
-0.5689348926239208,1.2286849989763475,2.7
-0.5689348926239208,1.240154490197799,2.35
-0.5689348926239208,1.2515447581128578,2.46
-0.5689348926239208,1.2628570500222107,2.43
-0.5689348926239208,1.274092582760998,2.48
-0.5689348926239208,1.2852525437027942,2.56
-0.5689348926239208,1.296338091722089,2.57
-0.5689348926239208,1.3073503581173185,2.54
-0.5689348926239208,1.318290447496402,2.6
-0.5689348926239208,1.3291594386265875,2.45
-0.5689348926239208,1.3399583852503607,2.55
-0.5038072647189956,-2.4041020414735232,2.7
-0.5038072647189956,-2.082276702982297,2.66
-0.5038072647189956,-1.86874298697019,2.84
-0.5038072647189956,-1.704660426620146,2.64
-0.5038072647189956,-1.5696752228679625,2.52
-0.5038072647189956,-1.454108971920245,2.69
-0.5038072647189956,-1.352535328459298,2.35
-0.5038072647189956,-1.2615814172353588,2.57
-0.5038072647189956,-1.1789959480865158,2.55
-0.5038072647189956,-1.1031954733446314,2.55
-0.5038072647189956,-1.0330205937810208,2.48
-0.5038072647189956,-0.9675949095089756,2.57
-0.5038072647189956,-0.9062385567533586,2.48
-0.5038072647189956,-0.8484126810366042,2.51
-0.5038072647189956,-0.7936823851984369,2.33
-0.5038072647189956,-0.7416911983902218,2.61
-0.5038072647189956,-0.6921429962693284,2.57
-0.5038072647189956,-0.6447888926618692,2.26
-0.5038072647189956,-0.5994175387152672,2.43
-0.5038072647189956,-0.5558478131536311,2.65
-0.5038072647189956,-0.5139232255614766,2.54
-0.5038072647189956,-0.4735075697184635,2.63
-0.5038072647189956,-0.4344815042830214,2.77
-0.5038072647189956,-0.3967398316991988,2.61
-0.5038072647189956,-0.36018930990811704,2.49
-0.5038072647189956,-0.3247468756213473,2.57
-0.5038072647189956,-0.290338189061288,2.65
-0.5038072647189956,-0.2568964323718745,2.55
-0.5038072647189956,-0.2243613100898303,2.68
-0.5038072647189956,-0.19267821196853815,2.46
-0.5038072647189956,-0.1617975073017256,2.56
-0.5038072647189956,-0.13167394655485581,2.79
-0.5038072647189956,-0.10226615117333404,2.55
-0.5038072647189956,-0.07353617631883969,2.5
-0.5038072647189956,-0.045449134289415924,2.66
-0.5038072647189956,-0.017972868723021947,2.38
-0.5038072647189956,0.008922328472556626,2.55
-0.5038072647189956,0.035263964060709425,2.7
-0.5038072647189956,0.061077559721026665,2.56
-0.5038072647189956,0.08638684209709599,2.68
-0.5038072647189956,0.11121391039132836,2.54
-0.5038072647189956,0.13557938463830435,2.59
-0.5038072647189956,0.15950253728775815,2.6
-0.5038072647189956,0.1830014103175806,2.92
-0.5038072647189956,0.20609291975843996,2.83
-0.5038072647189956,0.2287929492308504,2.59
-0.5038072647189956,0.2511164338617944,2.69
-0.5038072647189956,0.2730774357526321,2.83
-0.5038072647189956,0.29468921200603754,2.68
-0.5038072647189956,0.3159642761815078,2.77
-0.5038072647189956,0.3369144539321443,2.58
-0.5038072647189956,0.3575509334761915,2.7
-0.5038072647189956,0.3778843114723592,2.68
-0.5038072647189956,0.3979246347957856,2.48
-0.5038072647189956,0.41768143864960566,2.78
-0.5038072647189956,0.437163781393963,2.6
-0.5038072647189956,0.45638027642838047,2.69
-0.5038072647189956,0.4753391214238404,2.82
-0.5038072647189956,0.4940481251664976,2.54
-0.5038072647189956,0.5125147322451269,2.51
-0.5038072647189956,0.5307460457883441,2.61
-0.5038072647189956,0.5487488484349535,2.48
-0.5038072647189956,0.5665296217008319,3.04
-0.5038072647189956,0.5840945638883439,2.36
-0.31255220417828655,-2.4041020414735232,2.24
-0.31255220417828655,-2.082276702982297,2.22
-0.31255220417828655,-1.86874298697019,2.53
-0.31255220417828655,-1.704660426620146,2.79
-0.31255220417828655,-1.5696752228679625,2.59
-0.31255220417828655,-1.454108971920245,2.3
-0.31255220417828655,-1.352535328459298,2.57
-0.31255220417828655,-1.2615814172353588,2.36
-0.31255220417828655,-1.1789959480865158,2.56
-0.31255220417828655,-1.1031954733446314,2.62
-0.31255220417828655,-1.0330205937810208,2.58
-0.31255220417828655,-0.9675949095089756,2.71
-0.31255220417828655,-0.9062385567533586,2.39
-0.31255220417828655,-0.8484126810366042,2.6
-0.37565125712786057,-2.4041020414735232,2.33
-0.37565125712786057,-2.082276702982297,2.66
-0.37565125712786057,-1.86874298697019,2.56
-0.37565125712786057,-1.5696752228679625,2.87
-0.37565125712786057,-1.454108971920245,2.7
-0.37565125712786057,-1.352535328459298,2.73
-0.37565125712786057,-1.2615814172353588,2.73
-0.37565125712786057,-1.1789959480865158,2.84
-0.37565125712786057,-1.1031954733446314,2.41
-0.37565125712786057,-1.0330205937810208,2.68
-0.37565125712786057,-0.9675949095089756,2.47
-0.37565125712786057,-0.9062385567533586,2.69
-0.37565125712786057,-0.8484126810366042,2.78
-0.37565125712786057,-0.7936823851984369,2.39
-0.37565125712786057,-0.7416911983902218,2.76
-0.37565125712786057,-0.6921429962693284,2.86
-0.37565125712786057,-0.6447888926618692,2.75
